,Date / Time,Longitude,Latitude,Years of SPD Service,Number of Rounds,Subject Age,positive,neutral,negative,kw_ABS,kw_ACT officers,kw_ATF,kw_Aggravated Assault,kw_Aid,kw_Alto,kw_Anti-Crime Team,kw_Armed Bank Robbery,kw_Arson,kw_Arson Bomb Squad,kw_Assault,kw_Attempted Murder,kw_Aurora Avenue North,kw_Auto Theft,kw_Ave,kw_Ave Northeast,kw_Ave South,kw_Ave Southwest,kw_Avenue,kw_Avenue East,kw_Avenue NE,kw_Avenue Northeast,kw_Avenue Northwest,kw_Avenue South,kw_Avenue South Bridge,kw_Avenue West,kw_BPD,kw_Back-up officer,kw_Bank of America,kw_Bell,kw_Bellevue Police Department,kw_Beretta,kw_Blanchard,kw_Block,kw_Blue Nose rounds,kw_Bodyworn Video,kw_Bumbershoot Music Festival,kw_Bureau of Alcohol,kw_Burke Gilman Trail,kw_CCS,kw_CIT,kw_CIT officer,kw_CITY DEPARTMENTS,kw_CPR,kw_CS gas,kw_California Avenue Southwest,kw_Captain,kw_Chief O'Toole,kw_City of Seattle,kw_Command Post,kw_Crisis Intervention,kw_DOC Community Corrections Specialist,kw_DOC Escape Warrant,kw_DOL,kw_DV Assault,kw_DV disturbance,kw_DWI,kw_Deadly Weapon,kw_Degree,kw_Degree Assault,kw_Degree Murder,kw_Denny Way,kw_Department,kw_Department paramedics,kw_Deputies,kw_Deputy,kw_Detective Sergeants,kw_Detectives,kw_Domestic Violence,kw_Drive,kw_East,kw_East Duwamish Greenbelt,kw_East Jefferson,kw_East John,kw_East Madison,kw_East Yesler Way,kw_Eluding,kw_Explosives,kw_FBI,kw_Fauntleroy Way Southwest,kw_Federal Bureau of Investigation,kw_Federal Courthouse,kw_Federal Reserve building,kw_Field Training Officer,kw_Firearm,kw_Firearms,kw_Force Review Board,kw_Glock,kw_Greenlake Drive North,kw_Greenlake neighborhood,kw_Gun,kw_HNT,kw_Hands,kw_Harassment,kw_Harborview Medical Center,kw_Hells Angels members,kw_Holman Road,kw_Homicide Detectives,kw_Honda CRV,kw_Hostage Negotiation Team,kw_Hostage negotiators,kw_Howell,kw_Interstate,kw_Investigation of Assault,kw_Iron Pigs’,kw_Jeep Cherokee,kw_Jungle,kw_K9,kw_K9 Officer,kw_K9 units,kw_KCSO,kw_King County Jail,kw_King County Metro bus,kw_King County SWAT,kw_King County Sheriff’s,kw_King County Sheriff’s Office,kw_King County Sheriff’s Officer,kw_King County jail,kw_Lake Washington,kw_Lakewood Police Department Officers,kw_Lakewood shooting,kw_Law enforcement officers,kw_Linden,kw_Loud American Roadhouse,kw_MHP’s,kw_Magnuson Park,kw_Marion,kw_Medics,kw_Mental Health Professionals,kw_Mercer Island,kw_Metro Operator,kw_NCIC,kw_NE,kw_National Crime Information Computer,kw_Negotiations,kw_North,kw_North Precinct Anti-Crime Team,kw_Northlake Way,kw_OC gas,kw_OPA,kw_Office of Police Accountability,kw_Officer Safety Caution,kw_Officers,kw_PIT,kw_PM,kw_Paramedics,kw_Patrol Officer,kw_Patrol Sergeant,kw_Pepper spray,kw_Pierce County,kw_Pike Place Market,kw_Pioneer Square area,kw_Plain-clothes officers,kw_Police Officers,kw_Policia,kw_Possession,kw_Post Alley,kw_Pritchard Beach Park,kw_Pursuit Intervention Technique,kw_QFC,kw_Quality Food Center,kw_Qualstar Credit Union,kw_Rapid City,kw_Renton,kw_Revenna,kw_Robbery,kw_SEATTLE POLICE,kw_SFD,kw_SPD SWAT,kw_SPD officers,kw_SPD personnel,kw_SUV,kw_SWAT,kw_SWAT Officer,kw_SWAT Officers,kw_SWAT Team,kw_SWAT contact team,kw_SWAT deployed chlorobenzylidene malononitrile,kw_SWAT officer,kw_SWAT officers,kw_Seattle,kw_Seattle Center,kw_Seattle City limits,kw_Seattle Police,kw_Seattle Police Communication Center,kw_Seattle Police Communications Center,kw_Seattle Police Department,kw_Seattle Police Department Communication Center,kw_Seattle Police Department Sergeant,kw_Seattle Police Department Special Weapons,kw_Seattle Police Detective,kw_Seattle Police Detective- Sergeants,kw_Seattle Police Detectives,kw_Seattle Police Officer,kw_Seattle Police Officers,kw_Seattle Police Patrol Field Training Officer,kw_Seattle Police Patrol Officer,kw_Seattle Police Patrol Officers,kw_Seattle Police Patrol Officers riding department,kw_Seattle Police Robbery Detectives,kw_Seattle Police Special Weapons,kw_Seattle Police badge,kw_Seattle Police badges,kw_Seattle Police patrol vehicle,kw_Seattle Police personnel,kw_Seattle Police vehicle,kw_Seattle Police vehicles,kw_Sergeant,kw_Sergeant yelling,kw_Shooting,kw_Shoreline,kw_Snohomish County,kw_Snohomish County Jail,kw_South Albro Place,kw_South Dakota,kw_South Dearborn,kw_South Eddy,kw_South Hanford Street,kw_South Jackson,kw_South Massachusetts,kw_South Washington,kw_Spanish,kw_Special Weapons,kw_Stewart,kw_Store employees,kw_Street,kw_Student Officer,kw_Swift Avenue South,kw_Tactics,kw_Tactics officers,kw_Tactics team,kw_Taser,kw_Taser deployment,kw_Taser deployments,kw_Taser officer,kw_Task force members,kw_Theft,kw_Tobacco,kw_Tukwila Police Department,kw_UWPD,kw_Uniform Controlled Substance Act,kw_Uniform Firearms Act,kw_University of Washington Police Department,kw_Unlawful Possession,kw_View,kw_Violation,kw_Virginia,kw_WSP Troopers,kw_WSP air unit,kw_WWII era rifle,kw_Washington,kw_Washington Federal Savings Bank,kw_Washington State Department of Corrections,kw_Washington State Department of Licensing,kw_Washington State Department of Transportation employee,kw_Washington State Patrol,kw_Wells Fargo Bank,kw_West,kw_West Seattle,kw_Yesler Way,kw_abandoned vehicle,kw_abdomen,kw_access,kw_active dispute,kw_additional Crisis Intervention,kw_additional child,kw_additional gunshot,kw_additional officers,kw_additional resources,kw_additional rounds,kw_additional units,kw_adjacent bedroom,kw_adjacent room,kw_adult female,kw_agitated male subject,kw_agitated man,kw_aid,kw_air,kw_air resources,kw_airbags,kw_alley,kw_annual Sturgis Motorcycle Rally,kw_apartment,kw_apartment building,kw_apartment complex,kw_apparent assault attempt,kw_apparent effort,kw_apparent self-inflicted gunshot wound,kw_approach,kw_area,kw_area of Broadway Avenue East,kw_area of Gas Works Park,kw_area of Harborview Medical Center,kw_area of NE,kw_arm,kw_armed robbery,kw_armored vehicle,kw_arms,kw_arm’s reach,kw_arrest,kw_arrest team,kw_arrival,kw_arriving,kw_asphalt,kw_assault,kw_assist,kw_assistance,kw_attack,kw_attackers,kw_attempt,kw_attempted auto theft,kw_attempted contact,kw_attempted therapy,kw_attempts,kw_attention,kw_audible warning,kw_authorized-vehicle,kw_auto prowl,kw_backup,kw_backup officers,kw_backyard,kw_badge,kw_bag,kw_bail Department of Corrections bench warrant,kw_balcony,kw_ballistic shield,kw_ballistic vest,kw_bank employees,kw_bar,kw_bar closing,kw_bar closings,kw_barricaded subject,kw_barrier,kw_basement door,kw_battery condition,kw_bayonet,kw_bearcat windshield,kw_behavior,kw_bench,kw_berm,kw_bicycle officers,kw_bicycles,kw_bitch,kw_black airsoft pellet pistol,kw_black hooded sweatshirt,kw_black male,kw_black object,kw_black pants,kw_black semi-automatic rifle,kw_blanket,kw_block,kw_block of,kw_block of Aurora,kw_block of Aurora Avenue North,kw_block of Dearborn,kw_block of East Cherry Street,kw_block of East Union,kw_block of Fairview Avenue east,kw_block of Fremont Avenue North,kw_block of Greenwood Avenue North,kw_block of Holman Road Northwest,kw_block of Melrose,kw_block of Midvale Avenue North,kw_block of NE,kw_block of North,kw_block of Northwest,kw_block of Queen Anne Ave,kw_block of Rainier Avenue South,kw_block of Ravenna Avenue NE,kw_block of Roosevelt Way Northeast,kw_block of South Bangor,kw_block of South Eddy,kw_block of South Jackson Street,kw_block of South Kenyon,kw_block of Southwest Admiral Way,kw_block of Spring,kw_block of Taylor Avenue North,kw_block of Wallingford Avenue North,kw_block of West Prospect,kw_block of Yale Avenue,kw_block of Yale Avenue East,kw_block of wood,kw_blocks,kw_blocks westbound,kw_body,kw_bodyweight,kw_bold lettering,kw_bottle,kw_boyfriend,kw_brace contact shot,kw_break-,kw_bright colored handgun,kw_building,kw_building walking,kw_bumper,kw_burglary,kw_burglary report,kw_burglary victim’s house,kw_bus fare,kw_bus stop,kw_bushes,kw_business,kw_businesses,kw_butcher knife,kw_bystanders,kw_cab,kw_caliber handgun,kw_caliber pistol,kw_caller,kw_callers,kw_caller’s vehicle,kw_calls,kw_car,kw_care,kw_carjacking,kw_case,kw_charges,kw_check,kw_chest,kw_chest seals,kw_child,kw_chokehold,kw_closed fisted strike,kw_clothing,kw_club apparel,kw_coffee shop,kw_collision,kw_commands,kw_commercial building,kw_commotion,kw_community members,kw_compliance,kw_concrete wall,kw_consciousness,kw_consecutive days,kw_contact,kw_contact team,kw_contact teams,kw_continued care,kw_continued therapy,kw_control,kw_convenience store clerk,kw_convicted felon,kw_corner,kw_count,kw_course,kw_courthouse security,kw_cover,kw_crime,kw_crisis hotline,kw_crossfire situation,kw_crosswalk,kw_crowd of people,kw_curb,kw_cusotdy,kw_custody,kw_damage,kw_damaged vehicle,kw_dark green sweatshirt,kw_date of birth,kw_day,kw_dead,kw_dead end driveway,kw_deadbolt,kw_death of Seattle Police Officer Timothy Brenton,kw_debris,kw_deceased,kw_defense,kw_defensive cover,kw_defensive position,kw_defensive positions,kw_degree,kw_degree Assault,kw_department,kw_description,kw_descriptions,kw_detached shed,kw_devices,kw_dialogue,kw_direction,kw_direction of officers,kw_disabled vehicle,kw_discharge,kw_discipline,kw_dispatched information,kw_dispute,kw_distance,kw_disturbance,kw_dome light,kw_domestic disturbance,kw_domestic violence,kw_domestic violence investigation,kw_domestic violence report,kw_door,kw_door handles,kw_doorknob,kw_doors,kw_doorway,kw_downtown,kw_driver,kw_driver’s,kw_driver’s door,kw_driver’s seat,kw_driver’s window,kw_driveway,kw_drug transaction,kw_duty,kw_duty Officer,kw_duty Patrol Officer,kw_duty Seattle Police,kw_duty Seattle Police Department employees,kw_duty Seattle Police Officer,kw_duty Seattle Police Officers,kw_duty Seattle Police Patrol Officer,kw_duty Seattle Police Patrol Officers,kw_duty Sergeant,kw_duty backup,kw_duty officer,kw_duty patrol officers,kw_duty security guard,kw_duty units,kw_earshot,kw_east,kw_effect,kw_emergency calls,kw_emergency equipment,kw_emergency lights,kw_emphasis patrol,kw_employee,kw_employee area,kw_enroute,kw_ensuing disturbance,kw_entrance,kw_entry,kw_escape,kw_establishment,kw_event,kw_excess,kw_exchange of gunfire,kw_exchange of words,kw_exiting crowds,kw_extended distance,kw_extended pursuit,kw_external ballistic vest carrier,kw_face,kw_fact,kw_family members,kw_fast backup,kw_father,kw_father’s throat,kw_federal law enforcement,kw_feet,kw_felony assault,kw_felony warrant,kw_female,kw_female caller,kw_female cohabitant,kw_female occupant,kw_female passenger,kw_female subject,kw_female subject saying,kw_fence,kw_fender,kw_fights,kw_final attempt,kw_firearm,kw_firearms,kw_firefighters,kw_firing,kw_fixed blade knife,kw_flanking motion,kw_flash bang,kw_floor,kw_floor external walkway,kw_follow-up,kw_foot,kw_foot pursuit,kw_force investigation,kw_forced entry,kw_forensic analysis,kw_forward compartment,kw_fragmentation grenade,kw_fugitive,kw_gaming consoles,kw_garage adjacent,kw_gate,kw_gauge shotgun,kw_getaway car,kw_glass bottle,kw_grass,kw_gray Mazda,kw_grip,kw_groin,kw_ground,kw_group,kw_group of people,kw_group of subjects,kw_gun,kw_gun shaped object,kw_gunfire,kw_gunpoint,kw_gunshot,kw_gunshot wound,kw_gunshot wounds,kw_gunshots,kw_hall entry,kw_hallway window,kw_hand,kw_handgun,kw_handguns,kw_hands,kw_hands visible,kw_head,kw_hearing gunfire,kw_heavy gate,kw_help,kw_high rate of speed,kw_high-speed pursuit,kw_hip,kw_holster,kw_home,kw_homeless encampment,kw_homicide victim’s credit card,kw_hooded sweatshirt,kw_horn,kw_hospital,kw_hostage negotiator,kw_hour,kw_hours,kw_hours of negotiations,kw_house,kw_husband,kw_identification,kw_imminent danger,kw_inches,kw_incident,kw_incidents,kw_information,kw_initial contact,kw_initial exchange,kw_injuries,kw_inside,kw_insignia,kw_intention,kw_interior,kw_interrupted car prowl,kw_intersection,kw_intersection of Boren Avenue,kw_intersection of Roosevelt Way NE,kw_intersection of Western Avenue,kw_intersection of Westlake Avenue North,kw_investigation,kw_investigation of Bank Robbery,kw_investigative stop,kw_involved officer,kw_items,kw_jackets,kw_jagged board,kw_jagged edge weapon,kw_jaw,kw_joint effort,kw_kitchen,kw_knees,kw_knife,kw_knives,kw_lanes of traffic,kw_lanes of travel,kw_large chef’s,kw_large kitchen knife,kw_large knife,kw_large number of people,kw_large pair of scissors,kw_law enforcement,kw_lawn,kw_lead,kw_lead officer,kw_left,kw_left abdomen,kw_left arm,kw_left ear,kw_left index finger,kw_left leg,kw_legs,kw_length of wood,kw_lethal rounds,kw_lethal weapon,kw_license,kw_license plate,kw_line,kw_living room,kw_loading dock,kw_lobby,kw_location,kw_long gun,kw_loud noise,kw_loud verbal commands,kw_low rate of speed,kw_lower abdomen,kw_lower leg,kw_machine pistol,kw_magnum revolver,kw_maintained lethal cover,kw_male,kw_male driver,kw_male subject,kw_males,kw_man,kw_manager's key,kw_manner,kw_man’s lower extremities,kw_marked Seattle Police Department vehicle,kw_marked Seattle Police Department vehicles,kw_marked Seattle Police patrol car,kw_marked Seattle Police patrol vehicle,kw_marked Seattle Police vehicle,kw_marked patrol vehicle,kw_marked police car,kw_marked police vehicle,kw_matching holster,kw_meat cleaver,kw_meat department,kw_medical aid,kw_medical emergency,kw_medics,kw_metal bar,kw_middle of Wallingford Avenue North,kw_middle of street,kw_midnight,kw_miles,kw_millimeter handgun,kw_minute,kw_minutes,kw_mirror,kw_misdemeanor warrants,kw_mismatched license plates,kw_mix of English,kw_money,kw_month old child,kw_month old child hostage,kw_motel,kw_motorcycle,kw_motorcycle club,kw_movement,kw_moving vehicle,kw_multiple Seattle Police Officers,kw_multiple Seattle Police Patrol Officers,kw_multiple calls,kw_multiple commands,kw_multiple firearms,kw_multiple rounds,kw_multiple rubber baton projectile,kw_multiple subjects,kw_multiple sustained findings,kw_multiple times,kw_mutual aid resources,kw_narrow hallway,kw_nearby building,kw_nearby parking lot,kw_nearby residence,kw_negotiations,kw_neighborhood dispute,kw_noise,kw_non-life threatening injuries,kw_northwest corner,kw_notes,kw_observed illegal lane change,kw_occupant,kw_occupants,kw_occupant’s vehicle,kw_occupied vehicle,kw_officer Seattle Police vehicle,kw_officer fear,kw_officer reports,kw_officer units,kw_officer's handgun,kw_officers,kw_officers’ bicycle,kw_officers’ commands,kw_officers’ efforts,kw_officers’ employment,kw_officers’ firearms,kw_officers’ gunfire,kw_officers’ line,kw_officers’ path,kw_officers’ view,kw_officer’s,kw_officer’s car,kw_officer’s motorcycle,kw_officer’s vehicle,kw_officer’s weapon,kw_open window,kw_operators,kw_opportunity,kw_opposite direction,kw_orders,kw_outer garment,kw_outstanding felony,kw_over-growth,kw_owned motorcycle,kw_owner,kw_paramedics,kw_park,kw_parked car,kw_parked vehicle,kw_parking,kw_parking garage,kw_parking lot,kw_parking space,kw_partner,kw_party,kw_passenger,kw_passenger door,kw_passenger floorboard,kw_passenger rear view,kw_passenger seat,kw_patches,kw_path,kw_patrol car,kw_patrol officers,kw_patrol rifle,kw_patrol rifles,kw_patrol shotgun,kw_patrol vehicle,kw_payment,kw_pedestrian,kw_pedestrians,kw_people,kw_pepper gas,kw_pepper spray,kw_period of time,kw_permission,kw_person,kw_person unit,kw_personnel,kw_phone,kw_physical altercation,kw_pistol,kw_placa,kw_plain clothes,kw_plain clothes Seattle Police Officers,kw_plan,kw_pockets,kw_point,kw_police markings,kw_police uniform,kw_police vehicle,kw_policy,kw_position,kw_position of cover,kw_positions,kw_possession,kw_possession of weapons,kw_possible Domestic Violence hostage,kw_possible disturbance,kw_possible prowler,kw_presence,kw_prior contacts,kw_private security officer,kw_private video,kw_probable cause,kw_proceeding,kw_progress,kw_prone position,kw_psychological observation,kw_pursuit eastbound,kw_questions,kw_rack,kw_radio,kw_ram,kw_recent argument,kw_recent days,kw_records,kw_registered owner,kw_remaining members,kw_remaining subjects,kw_remote-controlled police robot,kw_repeated commands,kw_repeated instructions,kw_repeated statements,kw_reply,kw_report,kw_report of shots,kw_reported domestic disturbance,kw_reported location,kw_reporting party,kw_reports,kw_reports of shots,kw_request,kw_residence,kw_resident,kw_residential burglary,kw_residential neighborhood,kw_resources,kw_responding marked patrol car,kw_responding officer,kw_responding officers,kw_response,kw_resuce,kw_result,kw_reverse,kw_revolver,kw_ride,kw_rifle,kw_rifle equipped officer,kw_rifle multiple times,kw_rifle officer,kw_rifle officers,kw_right forearm,kw_right hand,kw_right hip,kw_right index finger,kw_risk,kw_robberies,kw_roof,kw_room,kw_round,kw_rounds,kw_routine check,kw_running pace,kw_safe distance,kw_safety,kw_scene,kw_screwdriver,kw_search,kw_secondary employment posts,kw_secure area,kw_sedan,kw_series of disturbances,kw_sharp force injury,kw_sharp screwdriver,kw_shattered window,kw_shirt,kw_shooting,kw_shooting position,kw_short distance,kw_short pursuit,kw_short time,kw_shotgun,kw_shotgun round,kw_shots,kw_shoulder,kw_sides,kw_sidewalk,kw_sight,kw_significant quantity of blood,kw_similar robberies,kw_single additional round,kw_single car,kw_single gunshot wound,kw_single resource,kw_single round,kw_single subject,kw_situation,kw_slide,kw_slide bite,kw_sliding glass door,kw_small children,kw_small group of individuals,kw_small handgun,kw_smaller black hatchback,kw_social media,kw_son,kw_south contact team,kw_space,kw_spare key,kw_spent casings,kw_spotlight,kw_spouse,kw_standing position,kw_state,kw_state of undress,kw_statements,kw_steep terrain,kw_steps,kw_stolen truck,kw_stolen vehicle,kw_stop,kw_street,kw_street corner,kw_structure,kw_struggle,kw_subdued markings,kw_subject,kw_subject climbing,kw_subject commands,kw_subject continuing threats,kw_subject driving southbound,kw_subject laying,kw_subject leave,kw_subject multiple times,kw_subject standing,kw_subject vehicle,kw_subject walking eastbound,kw_subject's belt,kw_subjects,kw_subjects verbal orders,kw_subjects’ index finger,kw_subjects’ legs,kw_subjects’ line,kw_subjects’ path of travel,kw_subjects’ vehicle,kw_subject’s alarm company,kw_subject’s escape,kw_subject’s floor,kw_subject’s forearm,kw_subject’s girlfriend,kw_subject’s gunshot wounds,kw_subject’s hand,kw_subject’s hands,kw_subject’s head,kw_subject’s vehicle,kw_success,kw_suicidal comments,kw_suicidal person,kw_suicide,kw_superficial wounds,kw_surrender,kw_surrounding neighborhood,kw_surrounding residential neighborhood,kw_surveillance,kw_surveillance position,kw_suspect,kw_suspicious circumstances,kw_suspicious vehicle,kw_sweatshirt,kw_system,kw_tactical operations,kw_tactics,kw_takedown,kw_taze,kw_team of officers,kw_tear gas,kw_threat,kw_thumb,kw_time,kw_times,kw_tires,kw_torso,kw_total,kw_tourniquets,kw_traffic,kw_traffic light,kw_traffic stop,kw_trajectory of officers’ rounds,kw_transient male,kw_transported Harborview Medical Center,kw_travel,kw_trunk,kw_unidentified subject,kw_uniform,kw_uniformed Patrol Officer,kw_uniformed Seattle Police Officers,kw_uniformed Seattle Police Officers riding Department,kw_uniformed gang detectives,kw_uniformed officers,kw_uniformed patrol officer,kw_uniformed patrol officers,kw_unit,kw_units,kw_unknown vehicle,kw_unmarked DOC vehicle,kw_unmarked Seattle Police vehicle,kw_unmarked vehicle,kw_unrelated domestic violence,kw_unrelated subject,kw_updated information,kw_upper deck,kw_upper right shoulder,kw_use of Oleoresin Capsicum,kw_utilized hand gestures,kw_vacation,kw_various threats,kw_vegetation,kw_vehicle,kw_vehicle approach,kw_vehicle inoperative,kw_vehicles,kw_verbal commands,kw_vests,kw_vicinity,kw_victims,kw_waist,kw_waist area,kw_waistband,kw_waistline,kw_waiting SPD detective,kw_walkway,kw_warning,kw_weapon,kw_weapons,kw_welfare,kw_welfare check,kw_west contact team,kw_wheel,kw_window,kw_windows,kw_windshield,kw_witness,kw_witnesses,kw_woman,kw_wooded area,kw_wooden dowel,kw_wound,kw_wounded subject,kw_wounds,kw_yard,kw_yellow backpack,City_Renton,City_Seattle,City_Sturgis,City_Tukwila,State_SD,State_WA,Rank_Detective,Rank_FTO,Rank_Officer,Rank_POLICE LIEUTENANT,Rank_POLICE OFFICER,Rank_POLICE OFFICER DETECTIVE,Rank_POLICE OFFICER PROBATION,Rank_POLICE SERGEANT,Rank_POLICE STUDENT OFFICER,Rank_Sergeant,Rank_Student Officer,Officer Gender_Female,Officer Gender_Male,Officer Race_AI/AN,Officer Race_American Indian/Alaska Native,Officer Race_Asian,Officer Race_Asian/Pacific Islander,Officer Race_Black,Officer Race_Black or African American,Officer Race_Hispanic or Latino,Officer Race_Hispanic/Latino,Officer Race_Multi-Racial,Officer Race_Nat Hawaiian/Oth Pac Islander,Officer Race_Two or More Races,Officer Race_White,Officer Injured_No,Officer Injured_Yes,Subject Gender_Female,Subject Gender_Male,Subject Race_Asian,Subject Race_Black or African American,Subject Race_Hispanic,Subject Race_Nat Hawaiian/Oth Pac Islander,Subject Race_Native American,Subject Race_Not Specified,Subject Race_White,Subject Weapon_No,Subject Weapon_Yes,Type of Weapon_.22 caliber pistol,Type of Weapon_.357 revolver,Type of Weapon_6 shot .357 revolver,Type of Weapon_9mm semi-automatic,Type of Weapon_Air soft rifle,Type of Weapon_Board,Type of Weapon_Broken bottle,Type of Weapon_Colt Revolver,"Type of Weapon_Grenade, backpack reported to have explosives",Type of Weapon_Gun,Type of Weapon_Handgun,Type of Weapon_Knife,"Type of Weapon_Mac-10, 9 mm machine pistol",Type of Weapon_Metal Bar,Type of Weapon_Multiple Firearms,Type of Weapon_Multiple Types,Type of Weapon_Rifle,Type of Weapon_Rifle w/ bayonet,Type of Weapon_Screwdriver,Type of Weapon_Semil automatic .38 caliber handgun,Type of Weapon_Shotgun,Type of Weapon_Vehicle,Fatal_No,Fatal_Yes,On-duty_No,On-duty_Yes,Disposition_Justified,Disposition_Missing,Disposition_Not Justified,Disposition_Out of Policy,Disposition_Within Policy,Officer Disciplined?_Missing,Officer Disciplined?_No,Officer Disciplined?_Yes,Disposition
0,03/21/2005 06:28:00 PM,-122.27374109999998,47.54381502,20,1,29,0.13,0.03,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,Missing
